Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
11,11.771,0.0,0.75,0.4453905960755278,0.4215264187866927,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,0.75,0.5714285714285714,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,0.8,0.2857142857142857,0.5714285714285714,0.6,0.25,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.16666666666666666,0.16052445074415309,0.8333333333333333,0.0,0.05736301369863013,0.17021276595744683,1.0,1.0,1.0,1.0,0.42981460461596654,0.0,0.0,0.4018394057304562,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.3333333333333333,0.40186915887850466,0.3333333333333333,0.25,0.27080394922425954,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.09090909090909091,0.5,0.5,0.8,0.0,0.0,0.0
12,12.751,0.2352941176470588,0.75,0.5175860792299147,0.4336594911937377,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9583333333333333,0.375,0.5714285714285714,0.75,0.8571428571428571,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,0.8,0.2857142857142857,0.3571428571428571,0.4666666666666667,1.0,0.17875,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.17682494684620836,0.8333333333333333,0.0,0.07577054794520548,0.19230769230769232,1.0,1.0,1.0,1.0,0.4782444192205828,0.5530266343825666,0.0,0.6862398302087018,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.009345794392523364,1.0,0.75,0.5190409026798307,0.6000000000000001,1.0,1.0,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5454545454545454,0.0,0.875,1.0,0.0,0.0,0.0
13,11.878,0.0,0.75,0.44020733061828965,0.4500978473581214,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,0.75,0.5714285714285714,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,0.8,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.25,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.6666666666666666,0.13058114812189936,0.8333333333333333,0.0,0.07491438356164383,0.14926350245499184,1.0,0.5,1.0,1.0,0.380249716231555,0.0,0.0,0.35550053059780673,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.3333333333333333,0.42990654205607476,0.3333333333333333,0.25,0.24823695345557123,0.6000000000000001,1.0,1.0,0.16336056009334887,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,1.0,0.5,0.0,0.7272727272727273,0.5,0.5,0.8,1.0,0.0,0.0
14,12.541,0.0,0.75,0.5427619400222141,0.4117416829745595,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.625,0.375,0.5714285714285714,0.75,0.5714285714285714,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.2,0.2857142857142857,0.8571428571428571,0.8666666666666667,1.0,0.19125,0.6666666666666666,0.75,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6395547945205479,0.24451718494271688,1.0,1.0,1.0,1.0,0.5667801740446463,0.0,0.0,0.5298903431199151,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8333333333333333,0.009345794392523364,0.6666666666666666,0.75,0.5923836389280677,0.6000000000000001,1.0,1.0,0.18669778296382727,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6363636363636364,0.25,0.875,1.0,0.0,0.0,0.0
15,11.964,0.0,0.75,0.44020733061828965,0.4164383561643836,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.41666666666666663,0.375,0.5714285714285714,0.75,0.5714285714285714,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,0.8,0.2857142857142857,0.42857142857142855,0.4,0.5,0.1325,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.3333333333333333,0.1298724309000709,0.8333333333333333,0.0,0.2226027397260274,0.20507364975450085,1.0,0.5,1.0,1.0,0.5001891789632991,0.0,0.0,0.4676335337813935,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8333333333333333,0.44859813084112143,0.6666666666666666,0.25,0.24823695345557123,0.6000000000000001,1.0,1.0,0.0,0.38939670932358317,0.31884057971014496,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36363636363636365,0.5,0.5,0.8,1.0,0.0,0.0
16,11.791,0.14705882352941177,0.25,0.3283968900407257,0.3031311154598826,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.125,0.375,0.5714285714285714,0.75,0.0,0.6666666666666665,0.875,0.5735294117647058,0.11475409836065574,0.2,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.25,0.0,0.3333333333333333,0.75,0.2,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3561643835616438,0.13617021276595745,1.0,1.0,1.0,0.75,0.35527809307604974,0.0,0.0,0.3321542270958613,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.3333333333333333,0.14953271028037382,0.3333333333333333,0.5,0.40620592383638926,0.6000000000000001,1.0,1.0,0.05600933488914819,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.5454545454545454,0.25,0.5,0.8,0.0,0.0,0.0
17,11.912,0.0,0.75,0.44020733061828965,0.4221135029354208,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.41666666666666663,0.375,0.5714285714285714,0.75,0.5714285714285714,0.5555555555555556,0.75,0.29411764705882354,0.6721311475409837,0.2,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.5,0.1125,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.6666666666666666,0.10240963855421686,0.8333333333333333,0.0,0.18236301369863012,0.16432078559738136,1.0,1.0,1.0,1.0,0.416572077185017,0.0,0.0,0.38945879023700014,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.37383177570093457,1.0,0.5,0.3385049365303244,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.04516129032258065,0.1818181818181818,1.0,0.5,0.8,1.0,0.0,0.0
18,11.408,0.4117647058823529,0.75,0.45612736023694933,0.41409001956947167,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,0.5,0.5714285714285714,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.2,0.2857142857142857,0.42857142857142855,0.4,0.25,0.0,0.3333333333333333,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.51305334846765,0.0,0.0,0.4796604174036081,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.16666666666666666,0.3644859813084112,0.3333333333333333,0.5,0.3638928067700987,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.03225806451612903,0.8181818181818182,0.0,0.5,0.8,0.0,0.0,0.0
19,11.977,0.0,0.75,0.42391706775268445,0.46086105675146793,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,0.5714285714285714,0.75,0.5714285714285714,0.4444444444444445,0.5,0.029411764705882353,0.0819672131147541,0.2,0.2857142857142857,0.8571428571428571,0.8666666666666667,0.25,0.0,0.3333333333333333,0.75,1.0,0.5,0.75,0.25,1.0,0.11445783132530121,0.8333333333333333,0.0,0.20034246575342465,0.1823240589198036,1.0,1.0,1.0,1.0,0.45592130155126753,0.0,0.0,0.4262469048461264,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.3333333333333333,0.037383177570093455,0.3333333333333333,0.5,0.40620592383638926,0.6000000000000001,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.4545454545454545,0.5,0.5,0.8,0.0,0.0,0.0
20,11.842,0.0,0.75,0.4453905960755278,0.3446183953033266,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.41666666666666663,0.375,0.5714285714285714,0.75,0.5714285714285714,0.4444444444444445,0.625,0.375,0.7377049180327869,0.8,0.2857142857142857,0.7142857142857142,0.6666666666666666,0.25,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.5255391600454029,0.0,0.0,0.4913335691545808,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.8333333333333333,0.0,0.2,0.8333333333333333,0.47663551401869153,0.3333333333333333,0.25,0.20733427362482368,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.36363636363636365,0.75,0.375,0.2,0.0,0.0,0.0
21,12.693,0.2352941176470588,0.75,0.5812661977045539,0.46810176125244607,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9583333333333333,0.375,0.5714285714285714,0.75,0.8571428571428571,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.2,0.2857142857142857,0.8571428571428571,0.8666666666666667,0.5,0.23750000000000002,0.6666666666666666,0.75,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.49571917808219174,0.18952536824877253,1.0,1.0,1.0,1.0,0.4702989027620128,0.5898305084745763,0.0,0.694021931376017,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.6015514809590973,0.6000000000000001,1.0,1.0,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.9090909090909091,0.0,0.875,1.0,0.0,0.0,0.0
22,11.845,0.14705882352941177,0.25,0.36949278045168477,0.341682974559687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.5714285714285714,0.75,0.0,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,0.2,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.25,0.0,0.3333333333333333,0.75,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2726883561643835,0.10425531914893618,1.0,1.0,1.0,0.5,0.4536511539916761,0.0,0.0,0.42412451361867687,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8333333333333333,0.719626168224299,0.3333333333333333,0.25,0.19746121297602257,0.6000000000000001,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.4545454545454545,0.25,0.5,0.8,0.0,0.0,0.0
23,12.346,0.0,0.75,0.47093669011477246,0.39412915851272,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.625,0.375,0.5714285714285714,0.75,0.5714285714285714,0.7777777777777777,0.5,0.044117647058823525,0.11475409836065574,0.8,0.2857142857142857,0.8571428571428571,0.8666666666666667,0.5,0.175625,0.6666666666666666,0.75,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7607020547945205,0.29083469721767596,1.0,1.0,1.0,1.0,0.6363980325387817,0.0,0.0,0.5949770074283691,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8333333333333333,0.05607476635514018,0.6666666666666666,0.5,0.37658674188998587,0.6000000000000001,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.7272727272727273,0.5,0.5,0.8,0.0,0.0,0.0
24,11.775,0.588235294117647,0.25,0.2736023694927805,0.2307240704500979,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.041666666666666664,0.375,0.5714285714285714,1.0,0.5714285714285714,0.4444444444444445,0.75,0.22794117647058823,0.5245901639344263,0.2,0.2857142857142857,0.7857142857142857,0.8,0.25,0.0,0.3333333333333333,0.75,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.8333333333333333,0.0,0.08561643835616438,0.17021276595744683,1.0,0.5,1.0,1.0,0.4370034052213394,0.0,0.0,0.4085603112840466,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.2897196261682243,0.3333333333333333,0.5,0.4033850493653032,0.6000000000000001,1.0,1.0,0.11668611435239205,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.4545454545454545,0.25,0.5,0.8,0.0,0.0,0.0
25,11.945,0.0,0.75,0.44020733061828965,0.3614481409001957,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,0.75,0.5714285714285714,0.4444444444444445,0.875,0.3088235294117647,0.16393442622950818,0.2,0.2857142857142857,0.6428571428571428,0.6666666666666666,0.25,0.0,0.3333333333333333,0.5,0.4,0.5,0.75,0.5,0.16666666666666666,0.033309709425939055,1.0,0.4531886024423338,0.08732876712328766,0.17348608837970542,1.0,1.0,1.0,1.0,0.4370034052213394,0.0,0.0,0.4085603112840466,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3925233644859813,0.3333333333333333,0.25,0.19040902679830748,0.6000000000000001,1.0,1.0,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.36363636363636365,1.0,0.5,0.8,1.0,0.0,0.0
